transaction_id,name,date,amount,currency,account_id,category_id,excluded,notes,transaction_type,created_at,updated_at,last_synced_at
ae42b3b8-c207-4701-9008-cdb8b0a1ef4f,EgTUE6R0M2gHE5f,2024-05-18 09:58:11,194,GBP,31ec8b95-5d93-4c91-bc28-ded66b3bb42f,f80bbda8-6c3d-47aa-a0cd-5f85556777c7,true,dmlBs4SyPjtGBdtbqEd4,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
cc4e1d49-122f-4a4d-a11c-63477acb2c0e,wxrah65iTIa3Dl5,2024-05-18 09:58:11,6200,GBP,31ec8b95-5d93-4c91-bc28-ded66b3bb42f,fe041965-c5ca-4a66-901a-bc06be234685,true,vx99LLOImdF52T87kzSf,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
52b9484e-9d04-403c-8dd6-7bf1949f60f3,eW5pVU9oKLDxjS9,2024-05-18 09:58:11,6714,GBP,3d5ec328-c0f5-4345-9c08-de5670f8cdd9,a0c717a4-c0b5-41b3-8675-cb7798fcaf20,false,EQErFiuV6yglma0ikT7A,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
4f061d84-f90b-48e0-88d8-0f6d73158875,vZmvjDHEJQs0eFj,2024-05-18 09:58:11,8785,GBP,3d5ec328-c0f5-4345-9c08-de5670f8cdd9,c7e6acbd-545a-477e-8606-bbdc4359bcb8,true,BKCvTJE75tipR546ct4Z,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
b96ed6b0-c67f-4434-8a59-1ad7d70ea41b,EHps6imnD3aGyM0,2024-05-18 09:58:11,3204,GBP,3d5ec328-c0f5-4345-9c08-de5670f8cdd9,a82d67a6-fcc9-40e4-8e15-599714a7c928,false,g5oH8fGPXbp2AdkAkyqY,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
2a3f01e6-0204-42fa-89a3-ac2dea64200c,BLK90zQWX4dIXnW,2024-05-18 09:58:11,6500,GBP,3d5ec328-c0f5-4345-9c08-de5670f8cdd9,4062491d-8854-4866-8f4c-eaf2a1ca3161,true,3HslpFYfd0jyIbw6NubQ,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
d7bc7fe8-764d-4619-89bb-5ea2699294e4,yGN3DtThmrzX4aZ,2024-05-18 09:58:11,5218,GBP,3d5ec328-c0f5-4345-9c08-de5670f8cdd9,cea224d2-faf8-4343-a1ed-93e78476cfff,false,KBMN5YnpNUiBVdNoJVpJ,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
37c188d3-1252-48a0-aadf-939559d6e436,snchJhpYNU9AyW9,2024-05-18 09:58:11,8104,GBP,3d5ec328-c0f5-4345-9c08-de5670f8cdd9,de282cb9-3b66-4ebb-871a-a5422da779da,true,vGDgNcc1SLvxSoW7KDRs,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
d9126e80-0fe5-4786-98a8-cecda4456e25,CMpCQxIfz35DvRb,2024-05-18 09:58:11,7975,GBP,3d5ec328-c0f5-4345-9c08-de5670f8cdd9,64da1c06-7fe6-4885-b54e-0733e62af3b5,false,cAjZoGbyg7P5aFsI4laR,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
ddb1d025-94f4-483f-9fda-a2cb31d17639,cyYvaJTjq8Isu2Q,2024-05-18 09:58:11,8679,GBP,3d5ec328-c0f5-4345-9c08-de5670f8cdd9,af039d64-0910-4a8c-872c-9497a99afcb1,false,Lhg30l4CzegxPysceqmK,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
08b82a41-915b-4a10-a8f7-6709bf5c0c4f,PEEjifUNV10sjsk,2024-05-18 09:58:11,2504,GBP,3d5ec328-c0f5-4345-9c08-de5670f8cdd9,fc8882e3-72ab-4931-a281-ecd97139cbac,false,K0cg1V3VsbGoZ1iSOMya,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
523caee4-04fd-4b07-b28b-46aeb457d6c5,mqjOVxynmzELFnM,2024-05-18 09:58:11,131,GBP,3d5ec328-c0f5-4345-9c08-de5670f8cdd9,25316c9b-bf12-463d-9065-15d1c5a650e0,false,pnVEuwtP0jMpIeZVG5Rx,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
5b39f5e0-e8d3-47b2-ad29-e3f5f0d39a78,UK2a6WyfbHkfAwu,2024-05-18 09:58:11,9074,GBP,7eedfde4-58fb-44b4-b76e-3072b54fd901,b18d0de9-8fe1-4f81-aa32-6480250bf7f6,false,6UQ12D1xMwJWXcm94KwY,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
4508bc3e-8275-49f8-a3bf-f2b9fb40a8e9,Nc6vRrbHqTHzrEg,2024-05-18 09:58:11,1695,GBP,7eedfde4-58fb-44b4-b76e-3072b54fd901,64da1c06-7fe6-4885-b54e-0733e62af3b5,true,Zwt3wHieUzL704gStE1P,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
8b2dad73-0d98-4c14-9727-99580f5be0c7,GuPcRR5iWOBt7j0,2024-05-18 09:58:11,5985,GBP,7eedfde4-58fb-44b4-b76e-3072b54fd901,f0cd4bf2-3e64-4a60-9474-6040c154398b,true,aQCo0aEs0QgCacisWbx5,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
9164b171-9cb6-41d6-90c4-e278b41f8ee3,QRommBQvyrMug17,2024-05-18 09:58:11,7783,GBP,7eedfde4-58fb-44b4-b76e-3072b54fd901,4062491d-8854-4866-8f4c-eaf2a1ca3161,false,utNiHIneiSF66n8KH4vf,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
34f0646f-82d2-45de-b33e-0755a40cb452,bvecA0aCKuJ91DX,2024-05-18 09:58:11,1118,GBP,7eedfde4-58fb-44b4-b76e-3072b54fd901,acb913cb-2765-48a8-9cfe-0b3cc991ad53,false,eR6XlSwi8aNsTHvr7RGa,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
850c009a-762d-49c0-b643-e6f70f2f6d6d,pU6xF4KMHKFTjs0,2024-05-18 09:58:11,1640,GBP,7eedfde4-58fb-44b4-b76e-3072b54fd901,25316c9b-bf12-463d-9065-15d1c5a650e0,true,1daxBFYFIKzvEreoMQAG,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
7143cf14-47d5-4a2b-852f-d5ce892a198c,csrWadFDOADwjtu,2024-05-18 09:58:11,9675,GBP,7eedfde4-58fb-44b4-b76e-3072b54fd901,8004f61d-1744-4acf-b95c-3e516df0d6ac,false,Sqbr6vW9T7BMge1Hx978,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
735f99b9-bfee-492d-a2e0-134838ad3f90,YLSUNfZQqiCFjzq,2024-05-18 09:58:11,2900,GBP,7eedfde4-58fb-44b4-b76e-3072b54fd901,99d482ec-88dd-454b-aadc-770150cd8a94,false,xPmdM5Nvfu98hFPStqdN,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
28d4046f-017b-48bb-b00d-5a210f00a611,OkZR7EGF4TIO2wn,2024-05-18 09:58:11,9910,GBP,7eedfde4-58fb-44b4-b76e-3072b54fd901,42844d08-221a-4538-a7bd-283a27b0e5e2,true,uocrsyon1cbQdXm74kHs,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
04f3f752-be46-49ba-82a4-5ca21edb617a,gMwhZoxUSv6b8Ih,2024-05-18 09:58:11,4381,GBP,7eedfde4-58fb-44b4-b76e-3072b54fd901,bb634e5d-8bbb-4364-8861-2675d701a606,false,luphxaMWxtS8llEidtpD,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
98bb30d8-74b1-46e3-88b5-f80e753bd0a7,Clbkl4pdig6wfgG,2024-05-18 09:58:11,3337,USD,99a24a53-be7e-461f-92cb-8bb68a24f34f,25316c9b-bf12-463d-9065-15d1c5a650e0,true,sGtaHSUkHCVaL6XV23hO,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
91cb2a5c-bfc7-4a72-b85b-70d387974b70,nQopHfjNvSPW4am,2024-05-18 09:58:11,8401,USD,99a24a53-be7e-461f-92cb-8bb68a24f34f,3da38d11-fecb-47ef-8a24-fae6d828628c,true,ecF6ioU7UxI0VA1tMrTw,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
7908e455-87a0-41a8-9533-945bd46c517e,T1VcHJrcWF1fRrn,2024-05-18 09:58:11,9367,USD,99a24a53-be7e-461f-92cb-8bb68a24f34f,af039d64-0910-4a8c-872c-9497a99afcb1,false,XKaXreTAnNe7WLFwh0yF,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
f6273da7-78da-4c39-81c2-b0928ddda2e3,iwAU8A8B9kvgLH0,2024-05-18 09:58:11,5788,USD,99a24a53-be7e-461f-92cb-8bb68a24f34f,8004f61d-1744-4acf-b95c-3e516df0d6ac,true,ZbuDf9rK3TnlB5Czu5WT,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
5658d328-c04b-4601-a704-a1031d1c6bca,cy8U9oxPLo2e472,2024-05-18 09:58:11,3466,USD,99a24a53-be7e-461f-92cb-8bb68a24f34f,c7e6acbd-545a-477e-8606-bbdc4359bcb8,true,X24Ei7i3fVSKTgamitoQ,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
077edc83-a1a1-481c-9097-8ccfccba3cf9,Y1SwbeGj9bPtGU9,2024-05-18 09:58:11,4303,USD,99a24a53-be7e-461f-92cb-8bb68a24f34f,cc8cbbfc-5fcc-444f-8ac7-b7229f5ab364,true,cUxx5hQe4cIdZV5W3UOX,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
5fe103b8-e572-4df2-9c8f-d4c453bad104,QJfN66OrX8GLUnV,2024-05-18 09:58:11,9351,USD,99a24a53-be7e-461f-92cb-8bb68a24f34f,8004f61d-1744-4acf-b95c-3e516df0d6ac,false,c1gUEaqrqzxig9NDAHp8,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
6dc8844f-23fe-4d59-88c0-7613c01e3cb5,6gn2RUdki92WchX,2024-05-18 09:58:11,8083,USD,99a24a53-be7e-461f-92cb-8bb68a24f34f,acb913cb-2765-48a8-9cfe-0b3cc991ad53,true,ADG7akKwqupKVY9UOvN0,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
9493c398-4e33-41a1-9824-c76a129313f4,cnQqc3TT6eCIVeB,2024-05-18 09:58:11,2239,USD,99a24a53-be7e-461f-92cb-8bb68a24f34f,b9f4a6dc-6d5a-4d58-8a25-979f0273e932,true,He5feRMsubEspryElyjB,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
0202f9d5-ae1a-47d8-9ac6-b5557a7fadb1,B9rFvSuFZtLnqKL,2024-05-18 09:58:11,635,USD,99a24a53-be7e-461f-92cb-8bb68a24f34f,cea224d2-faf8-4343-a1ed-93e78476cfff,true,H1lTfAoMpn00jCsvTrnH,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
c812a8be-9f25-42c9-82ce-3b1ac7858cda,Lx0C2olFl6LYOv5,2024-05-18 09:58:11,8932,JPY,16a70a23-717b-44ae-8363-9e7313233a23,1794320d-68f7-4d48-a682-b39abd0dd073,false,OM9bmgeFiPCW2yPTWRPN,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
e1051f4d-639c-4216-a54a-05dd8a83e78b,6l1FkTOOzQ7st8u,2024-05-18 09:58:11,2465,JPY,16a70a23-717b-44ae-8363-9e7313233a23,fc8882e3-72ab-4931-a281-ecd97139cbac,true,0Q2xN8n6O6AGMsD0MIsS,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
90ec3666-a0bf-4229-a75f-7da567004f04,K9fJoXVaS6qOItq,2024-05-18 09:58:11,2433,JPY,16a70a23-717b-44ae-8363-9e7313233a23,6abd33bb-db95-4122-b86e-abed0554e955,false,AuNNp99izEl2b7zMzJai,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
72242bf9-7d99-4da0-9806-d8ffd2abb802,VgzZfFmF8VfUXwd,2024-05-18 09:58:11,7698,JPY,16a70a23-717b-44ae-8363-9e7313233a23,fc8882e3-72ab-4931-a281-ecd97139cbac,false,1YTNue4wgbe7eQVIHrlQ,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
14873bac-b3e7-4f3d-98f9-c599783992c9,GGmarA4pVtVEsDo,2024-05-18 09:58:11,2994,JPY,16a70a23-717b-44ae-8363-9e7313233a23,18f3950f-bec8-42e9-8658-d3086a248b9d,false,uf0oX7F46EjAPa9ZiVQw,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
81bd9611-816b-4611-bc92-44cf10677bbc,aKxYWiosYojgAGB,2024-05-18 09:58:11,7254,JPY,16a70a23-717b-44ae-8363-9e7313233a23,25316c9b-bf12-463d-9065-15d1c5a650e0,true,iB7nHgEB3HvtvOvJPdli,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
9ff5fece-dee4-4667-9876-d2a29171e6cb,9cOCBdDjfZgMS0g,2024-05-18 09:58:11,1842,JPY,16a70a23-717b-44ae-8363-9e7313233a23,af039d64-0910-4a8c-872c-9497a99afcb1,false,52tnuDj1O6AXLoH6Zdpf,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
1b97b642-3268-419a-b9f3-8a5894ce5822,gvetItenuQIZL24,2024-05-18 09:58:11,3963,JPY,16a70a23-717b-44ae-8363-9e7313233a23,acb913cb-2765-48a8-9cfe-0b3cc991ad53,false,pYT7vMGTtcoerrt9ZGVu,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
97f95241-7feb-4ec3-971d-1a2cdf1b8a27,BYTfqAXGHvZLQov,2024-05-18 09:58:11,9563,JPY,16a70a23-717b-44ae-8363-9e7313233a23,054bf055-c965-4f0a-95fa-ba0ec58b82c6,true,FNVrQGztN9qstNo6Kf2D,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
8354172a-cdf5-42ac-9a3d-d3ac444b49f7,JnOkZd9OjjniSAl,2024-05-18 09:58:11,1201,JPY,16a70a23-717b-44ae-8363-9e7313233a23,cea224d2-faf8-4343-a1ed-93e78476cfff,false,PjBn7eqy0K4RR22Yr2d8,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
e6fd12a4-0462-4f8a-af49-592b87c7d928,bwyeqElIG4naSbw,2024-05-18 09:58:11,2967,AUD,bf113b17-a6c3-430f-9598-eab8f2a04100,d96f856f-afcf-450a-9ec5-e17027d5cf6d,true,S9qt1VFe97ISlqkCooqq,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
aadc2856-f371-4a6c-a276-7b59c5885565,4aOLAm8zG2mQCjH,2024-05-18 09:58:11,2728,AUD,bf113b17-a6c3-430f-9598-eab8f2a04100,3b8b22f8-c590-4543-9152-1cdb1230ec9b,true,U8dxgETMxyBxc2MHsTrk,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
4d1945ce-3150-403c-9f0a-6ba2f5af5c4f,aGjR3KACAhtNR9a,2024-05-18 09:58:11,5914,AUD,bf113b17-a6c3-430f-9598-eab8f2a04100,a2c094f8-be0a-4cfe-aa89-dd42f7124e22,true,XUQ11GVKBtdG5bIzz5Co,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
c8da1bc2-9138-40dd-b130-d0ea4d9caeb5,vD18hF06RZdIxgs,2024-05-18 09:58:11,5223,AUD,bf113b17-a6c3-430f-9598-eab8f2a04100,af039d64-0910-4a8c-872c-9497a99afcb1,false,ftsUWwVZfFsQjCXm7WM3,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
db710cc7-bee7-4ac4-959e-ded689102d9f,agvb4aLnAwNww57,2024-05-18 09:58:11,5928,AUD,bf113b17-a6c3-430f-9598-eab8f2a04100,1794320d-68f7-4d48-a682-b39abd0dd073,false,qu48oeJC0kkMQsO26A44,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
727de736-1e56-4bc0-aa30-2c85a4003904,1GEzaPjP93L9TZz,2024-05-18 09:58:11,5634,AUD,bf113b17-a6c3-430f-9598-eab8f2a04100,d96f856f-afcf-450a-9ec5-e17027d5cf6d,true,EKQiiiDePRbh7S66ctEg,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
18cc5573-6f7f-41d9-9d3b-b9ca42c0836a,RErWDfuISDHE5an,2024-05-18 09:58:11,4447,AUD,bf113b17-a6c3-430f-9598-eab8f2a04100,7f478e63-38ad-4133-a632-7daee1c99de7,true,0ibJQNmnB3IV3ukZLTgm,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
8ca2ea21-a02e-49f1-884a-ec9508ff454a,ooN4pSKfpEQKCKA,2024-05-18 09:58:11,7692,AUD,bf113b17-a6c3-430f-9598-eab8f2a04100,de282cb9-3b66-4ebb-871a-a5422da779da,true,HSVDOggbwN0iV4vzND0b,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
238ed3f1-0d48-4a0c-bf8a-9ccc3929fd80,R7Rp37W33gaZWJv,2024-05-18 09:58:11,1840,AUD,bf113b17-a6c3-430f-9598-eab8f2a04100,25316c9b-bf12-463d-9065-15d1c5a650e0,false,OK7eGuTrhKAB4OxSMaJ7,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
184de63d-2b73-47a1-b763-c78353e8ea38,ALQRvnwTk2a0r9k,2024-05-18 09:58:11,473,AUD,bf113b17-a6c3-430f-9598-eab8f2a04100,6075cce4-d795-41c3-a450-3f513b508060,false,2vhVBx5LTDFHuWsDjbkK,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
fb4e0930-1e5c-4d46-9390-55e995f09ca5,7rlJgZHlDGN0kzY,2024-05-18 09:58:11,2979,USD,21915f18-d577-48c2-8f98-4c7536d84ce1,1794320d-68f7-4d48-a682-b39abd0dd073,false,f0eD7ZYRU5cV25LyPZEO,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
952a190b-171d-424b-b046-c46af9d61f0b,cdqBhuMVpbGbwMv,2024-05-18 09:58:11,6093,USD,21915f18-d577-48c2-8f98-4c7536d84ce1,2b86d831-9294-49d8-ae3e-d6825d8cb78d,true,2pJEDvmLgpCrtNYUWzy9,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
96177bc7-14ab-4d09-823f-8633420f0965,ySY4BMiaXvecYhI,2024-05-18 09:58:11,7591,USD,21915f18-d577-48c2-8f98-4c7536d84ce1,3da38d11-fecb-47ef-8a24-fae6d828628c,true,oW3wlNjOzKLaMP8RCOBA,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
2c71a20f-96a8-40c9-8b60-5bd29e2fd3e9,mT99POUA5t9pQ7g,2024-05-18 09:58:11,5357,USD,21915f18-d577-48c2-8f98-4c7536d84ce1,5b3f1c8a-e1ce-47e4-9932-7bb1bcfbca80,false,49mTq3jyAafF1QT4J9l7,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
ebbde9e1-e85f-4f21-a0b8-4ed1addf25ce,4noKA8BT4zLOjed,2024-05-18 09:58:11,2881,USD,21915f18-d577-48c2-8f98-4c7536d84ce1,fc8882e3-72ab-4931-a281-ecd97139cbac,true,SIW7uprdbmma3YthuM3N,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
93ba537b-22fd-41e0-8b85-d9d6731bc745,uMm9Za0UPMHImba,2024-05-18 09:58:11,1921,USD,21915f18-d577-48c2-8f98-4c7536d84ce1,de282cb9-3b66-4ebb-871a-a5422da779da,true,xkOM8Kx7ITDgHMx1dXxf,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
50f68173-7208-4c74-9811-3f18a76e3ce2,jidh0XW1Iax9iIX,2024-05-18 09:58:11,7522,USD,21915f18-d577-48c2-8f98-4c7536d84ce1,99d482ec-88dd-454b-aadc-770150cd8a94,false,cbKrr1QdRFdlqoA4QLPw,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
24a799e0-01b5-47c7-a1c6-2600e7df199a,CQYkcr0IxI0HGcm,2024-05-18 09:58:11,162,USD,21915f18-d577-48c2-8f98-4c7536d84ce1,ee93ac75-7039-4806-8bbe-d21b27f6df62,false,thEOkU3KwbsCx5Lj74z8,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
a2a74b93-f222-498d-a15f-fd0b58417173,9bB05ggQJsvr4rr,2024-05-18 09:58:11,1989,USD,21915f18-d577-48c2-8f98-4c7536d84ce1,de282cb9-3b66-4ebb-871a-a5422da779da,false,NZOqFNH5NKNrLBsYLbke,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
6bd5d45b-a51a-4ffa-80f0-b9b717f7e6bc,mzxGeCM8DZqCgS5,2024-05-18 09:58:11,2970,USD,21915f18-d577-48c2-8f98-4c7536d84ce1,8004f61d-1744-4acf-b95c-3e516df0d6ac,true,1hIOSYiRFPLKcqbR3Ftw,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
a5f27763-8214-4750-85f4-0058e805ee86,86rbgiBLxWSLHPk,2024-05-18 09:58:11,5764,USD,237bacf7-dfab-4514-b47c-72c18729e2a3,c7e6acbd-545a-477e-8606-bbdc4359bcb8,false,dESwfkPagLh3BcGWAyjt,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
a18c882d-5332-42f6-b194-b3a6e36fa036,YsfaZOPNWaUWIMN,2024-05-18 09:58:11,6500,USD,237bacf7-dfab-4514-b47c-72c18729e2a3,2b86d831-9294-49d8-ae3e-d6825d8cb78d,false,HIhRHFmlcerKY2TYebr1,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
1fa88b22-81d2-4b08-95de-5059b4c83da3,4dlKDx9OMEYFaqO,2024-05-18 09:58:11,1407,USD,237bacf7-dfab-4514-b47c-72c18729e2a3,8060cb4c-6a29-42ea-ad7e-52bbaab52aed,true,TjL49CNuiqzYBzLWGhe3,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
c261c0ae-2ec3-4ed6-bb6f-a2ca0176096a,IZxBFuRAAv8lnfm,2024-05-18 09:58:11,4768,USD,237bacf7-dfab-4514-b47c-72c18729e2a3,59259c05-d5fc-433a-ab1d-f9bd719ffdff,true,e78dynb0VslUGFJwiWUa,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
71e107cb-1945-4224-b42a-9401b7bae027,QYhpKsXJ9FaLlaR,2024-05-18 09:58:11,2793,USD,237bacf7-dfab-4514-b47c-72c18729e2a3,f80bbda8-6c3d-47aa-a0cd-5f85556777c7,false,lACe1IIXmOof7RId9KrK,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
2b06b1e7-c599-48e9-94a9-0a3d045788a0,R0lHUkjo9b30uDW,2024-05-18 09:58:11,9117,USD,237bacf7-dfab-4514-b47c-72c18729e2a3,170cda47-ea29-46f3-ba35-45488f47070c,false,5celWzxqmLlLwBxguqSw,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
68c76a48-5043-4b51-a9a4-36365cf067bd,43yAuskrvH5NIHY,2024-05-18 09:58:11,6422,USD,237bacf7-dfab-4514-b47c-72c18729e2a3,a2c094f8-be0a-4cfe-aa89-dd42f7124e22,false,9IvAJ6DVaY5K133s8X8s,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
f51c6eec-bb80-440e-8589-664f736feb73,NXBGRezPx2NMYmo,2024-05-18 09:58:11,8445,USD,237bacf7-dfab-4514-b47c-72c18729e2a3,b9f4a6dc-6d5a-4d58-8a25-979f0273e932,false,Pzva932gBaRnGNBLsHhY,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
b9df7f62-2569-4288-bd17-2ad978f59ecb,DsPYtMHYVb2KQYO,2024-05-18 09:58:11,1493,USD,237bacf7-dfab-4514-b47c-72c18729e2a3,c7e6acbd-545a-477e-8606-bbdc4359bcb8,true,ZXe4MmcIyGieAonvZN3f,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
18b4204a-3c9c-44af-986f-fb5546bd4640,hs9hYrAopaA0zJM,2024-05-18 09:58:11,6495,USD,237bacf7-dfab-4514-b47c-72c18729e2a3,25316c9b-bf12-463d-9065-15d1c5a650e0,false,s6N3XhUGQa3ag7xpzrrv,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
f9384005-5be6-47d2-a0af-a22209104013,sUxdeFxaSyqT8Ss,2024-05-18 09:58:11,6816,EUR,b5aa16dc-49c0-426c-a074-569a383a99fa,b18d0de9-8fe1-4f81-aa32-6480250bf7f6,true,URGb3KqIeYLPYGZ7amm7,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
d5c10bf8-1b02-4ea8-9b88-be322250bf07,aECftxYX3ndv8tZ,2024-05-18 09:58:11,8002,EUR,b5aa16dc-49c0-426c-a074-569a383a99fa,59259c05-d5fc-433a-ab1d-f9bd719ffdff,true,hXiFGYLhPuoR1KBKk7N0,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
1f78cf27-f008-4227-adbd-67d44f618887,BoZc9JVAQ4H3Vo7,2024-05-18 09:58:11,6634,EUR,b5aa16dc-49c0-426c-a074-569a383a99fa,2b86d831-9294-49d8-ae3e-d6825d8cb78d,true,t96LFf9dyOqBDLj9vH8i,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
33c6198c-0be5-4739-bb2d-b939d43ada7b,IQXaiI6JJ10CcaM,2024-05-18 09:58:11,2700,EUR,b5aa16dc-49c0-426c-a074-569a383a99fa,84b942c0-7700-45af-b2b6-a6937255a9d8,true,xZdxUBrHbAChipjQ2lx3,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
75495165-8fb9-4c22-9a61-c1cfb6bbbfab,iMuRRZTuDNCU7DU,2024-05-18 09:58:11,4078,EUR,b5aa16dc-49c0-426c-a074-569a383a99fa,de282cb9-3b66-4ebb-871a-a5422da779da,false,r9dqgmPXN8sWpK0LIEwH,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
8d8e3a9d-5ca0-4029-a7b6-2d28c047794b,G7ciqs1RnHl8yv0,2024-05-18 09:58:11,8478,EUR,b5aa16dc-49c0-426c-a074-569a383a99fa,2b86d831-9294-49d8-ae3e-d6825d8cb78d,true,uVg4I69Tsqg8QbHl9chS,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
78f36243-271b-46db-ac17-2bd23f7b12ec,BDuUA4lMDGJYmp7,2024-05-18 09:58:11,2558,EUR,b5aa16dc-49c0-426c-a074-569a383a99fa,f0cd4bf2-3e64-4a60-9474-6040c154398b,false,uxnWkTqDwcyffzWS9KtQ,outflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
7fbca150-a5ed-49cb-a107-a8027ff19c3e,qVdlL7CpReTLczu,2024-05-18 09:58:11,8133,EUR,b5aa16dc-49c0-426c-a074-569a383a99fa,ee93ac75-7039-4806-8bbe-d21b27f6df62,false,jQJZiSNhPgZXi8djYrUM,inflow,2024-05-18 07:00:25.874638,2024-05-18 07:00:25.874638,
